email_text,label
"DEAR VALUED MEMBER, AMAZING DEAL: BUY ONE GET THREE FREE ON ALL DESIGNER WATCHES!!! USE CODE FREESHIP FOR FREE WORLDWIDE SHIPPING. SHOP NOW BEFORE STOCKS RUN OUT!!! FORWARD THIS TO 10 FRIENDS. DON'T WAIT!!!",spam
"Hi, I'm writing to confirm our dinner reservation for Friday at 7 PM. The restaurant is at 123 Main Street. They said they can accommodate dietary restrictions, just let them know in advance. Cheers,",ham
"Dear team, Hi, I've completed the code review for the API endpoints. Overall it looks great, just a few minor suggestions in the comments. Nice work on the error handling! Feel free to call me. Thanks,",ham
"To Whom It May Concern, Get bigger muscles in just 7 days with our new supplement! Used by professional athletes worldwide. Buy 2 bottles get 1 FREE. No side effects guaranteed! Buy now pay later. Don't wait!",spam
"Good morning, Hi team, just a reminder that we have our weekly standup meeting tomorrow at 10 AM. Please prepare your status updates and any blockers you'd like to discuss. See you all in the conference room. Take care,",ham
"Hey, Good morning everyone. The quarterly report is ready for review. I've attached the PDF to this email. Please share your feedback by Friday end of day. I appreciate your help. Take care,",ham
"HELLO, WARNING: UNUSUAL SIGN-IN ACTIVITY DETECTED ON YOUR MICROSOFT ACCOUNT. SOMEONE TRIED TO ACCESS YOUR ACCOUNT FROM RUSSIA. CLICK HERE TO CHANGE YOUR PASSWORD AND ENABLE TWO-FACTOR AUTHENTICATION. DOCTOR RECOMMENDED. REPLY ASAP!!!",spam
"Hi there, Hey! How are you doing? It's been a while since we caught up. Want to grab coffee this weekend? Let me know what works for you. See you soon,",ham
"Hey, Hi, just wanted to let you know that the family reunion is confirmed for August 15th. We've booked the lakehouse for the weekend. Please let everyone know and bring your favorite dish!",ham
"Hey, Hi, I've completed the code review for the API endpoints. Overall it looks great, just a few minor suggestions in the comments. Nice work on the error handling! Let's discuss this further. Take care,",ham
"Hello everyone, Hey, I noticed a bug in the payment processing module. When users enter an invalid card number, the error message doesn't display correctly. I've created a ticket for it. Can you take a look?",ham
"Hey there, Hi, I wanted to follow up on our discussion about the new project timeline. I've updated the Gantt chart with the revised milestones. Let me know if the dates work for your team. Hope this helps. Best regards,",ham
"Happy birthday! Hope you have an amazing day filled with joy and happiness. Wishing you all the best for the year ahead. Let's celebrate this weekend! Let's discuss this further. Cheers,",ham
"DEAR CUSTOMER, DEAR WINNER, WE ARE PLEASED TO INFORM YOU THAT YOUR EMAIL WON $750,000 IN OUR ANNUAL DRAW. SEND US YOUR PERSONAL DETAILS TO PROCESS THE PAYMENT. THIS IS A ONE-TIME OPPORTUNITY, DON'T LET IT SLIP AWAY! CLICK HERE NOW!",spam
"Hey, Your monthly subscription has been renewed successfully. The charge of $9.99 has been applied to your credit card. You can manage your subscription settings in your account. Best regards,",ham
"HELLO, CONGRATULATIONS! YOU HAVE BEEN SELECTED AS THE WINNER OF OUR INTERNATIONAL LOTTERY. CLICK THE LINK BELOW TO CLAIM YOUR PRIZE OF $1,000,000. THIS OFFER EXPIRES IN 24 HOURS SO ACT FAST! REPLY ASAP!",spam
"Hello everyone, Hi, your appointment with Dr. Smith is confirmed for next Monday at 2:30 PM. Please arrive 15 minutes early to complete the paperwork. If you need to reschedule, call us at least 24 hours in advance. I appreciate your help. Thanks,",ham
"Happy birthday! Hope you have an amazing day filled with joy and happiness. Wishing you all the best for the year ahead. Let's celebrate this weekend! Regards,",ham
"Dear Friend, Last chance! Your exclusive membership discount expires in 1 hour. Save 95% on premium software licenses today only. This deal will NOT be repeated. Act now or regret forever! Wire transfer only. Reply ASAP!",spam
"Hey, Hi Mom, I'm doing well. Work has been busy but good. I'm planning to visit next month for the holidays. Can't wait to see everyone! Cheers,",ham
"Hello, Dear Professor, I wanted to confirm my attendance for the research seminar next week. I've prepared a brief summary of my findings so far. Would it be possible to schedule a 15-minute slot for my presentation? Best regards,",ham
"CONGRATULATIONS! You've been chosen to receive a brand new iPhone 15 Pro Max absolutely FREE! Just complete a short survey and provide your shipping address. Hurry, only 10 units left! Unsubscribe by clicking here. Act immediately!",spam
"Dear Customer, Secret investment strategy revealed! Wall Street insiders don't want you to know this. Turn $100 into $50,000 in just 30 days. Click here to learn the method that's making ordinary people rich! Send your bank details. !!$!",spam
"Dear Friend, BITCOIN ALERT: Invest $250 today and earn $10,000 by next week! Our AI-powered trading bot does all the work for you. Don't miss this once-in-a-lifetime opportunity! Act immediately!",spam
"Hello everyone, Hi, your appointment with Dr. Smith is confirmed for next Monday at 2:30 PM. Please arrive 15 minutes early to complete the paperwork. If you need to reschedule, call us at least 24 hours in advance. Don't hesitate to reach out. Cheers,",ham
"Hi there, Dear member, our gym will be undergoing renovations starting next month. The pool area will be closed for two weeks but all other facilities remain open. We apologize for any inconvenience. Regards,",ham
"Hey, Good afternoon. The server migration is scheduled for this Saturday at 2 AM. Expected downtime is approximately 4 hours. I'll send out notifications to all affected users. I appreciate your help. See you soon,",ham
"SECRET INVESTMENT STRATEGY REVEALED! WALL STREET INSIDERS DON'T WANT YOU TO KNOW THIS. TURN $100 INTO $50,000 IN JUST 30 DAYS. CLICK HERE TO LEARN THE METHOD THAT'S MAKING ORDINARY PEOPLE RICH! YOU HAVE BEEN SPECIALLY SELECTED.",spam
"YOU'VE BEEN PRE-APPROVED FOR A $50,000 CREDIT LINE! NO CREDIT CHECK REQUIRED. APPLY NOW BY CLICKING THE LINK BELOW. LIMITED SPOTS AVAILABLE, FIRST COME FIRST SERVED! THIS IS NOT SPAM. LIMITED TIME ONLY!",spam
"DEAR FRIEND, CONGRATULATIONS! YOU HAVE BEEN SELECTED AS THE WINNER OF OUR INTERNATIONAL LOTTERY. CLICK THE LINK BELOW TO CLAIM YOUR PRIZE OF $1,000,000. THIS OFFER EXPIRES IN 24 HOURS SO ACT FAST! THIS IS NOT SPAM. HURRY!",spam
"Hi, Happy birthday! Hope you have an amazing day filled with joy and happiness. Wishing you all the best for the year ahead. Let's celebrate this weekend! Talk soon,",ham
"Hi, Hi all, we're organizing a team building event next Thursday. It'll be an escape room challenge followed by dinner. Please RSVP by Wednesday so I can finalize the reservation. Hope this helps. Best regards,",ham
"Dear team, Hey, thanks for the recipe you sent last week. I tried making it and it turned out great! The kids absolutely loved it. Do you have any other easy dinner ideas? Don't hesitate to reach out. Thanks,",ham
"Hey, just finished reading that book you recommended. It was fantastic! The plot twist at the end completely caught me off guard. Any other recommendations? Take care,",ham
"Dear Winner, Your email account will be DELETED in 24 hours unless you verify. Click the verification link below to confirm your identity. This is an automated message from the IT security team. Click here now!",spam
"Dear Valued Member, URGENT: Your email has been randomly selected for a cash prize of $500,000. To claim your winnings, reply with your full name, address, and bank details immediately. Do not share this email with anyone. Limited time only!!!",spam
"Dear Lucky One, FREE trial of our premium weight loss supplement! Lose 30 pounds in 30 days guaranteed or your money back. Order now and pay only shipping and handling. You have been specially selected. Act immediately!",spam
"DEAR FRIEND, EXCLUSIVE OFFER JUST FOR YOU! GET 90% OFF ON ALL LUXURY HANDBAGS. THIS FLASH SALE ENDS TONIGHT AT MIDNIGHT. CLICK HERE TO BROWSE OUR COLLECTION AND SAVE BIG! FORWARD THIS TO 10 FRIENDS. 100% GUARANTEED!",spam
"Hey, Reminder: The office will be closed next Monday for the holiday. Please make sure all urgent tasks are completed by Friday. Enjoy the long weekend! Talk soon,",ham
"Dear Valued Member, Dear customer, your Amazon order #38291 has been placed successfully. If you did not make this purchase of $899.99, click here to cancel immediately. Your account security is our top priority. Forward this to 10 friends. 100% guaranteed!",spam
"Hello everyone, Reminder: The office will be closed next Monday for the holiday. Please make sure all urgent tasks are completed by Friday. Enjoy the long weekend!",ham
AMAZING DEAL: BUY ONE GET THREE FREE ON ALL DESIGNER WATCHES!!! USE CODE FREESHIP FOR FREE WORLDWIDE SHIPPING. SHOP NOW BEFORE STOCKS RUN OUT!!! THIS IS NOT A JOKE!!!,spam
"Hi, Your monthly subscription has been renewed successfully. The charge of $9.99 has been applied to your credit card. You can manage your subscription settings in your account. Take care,",ham
"Hello, Congratulations! You have been selected as the winner of our international lottery. Click the link below to claim your prize of $1,000,000. This offer expires in 24 hours so act fast! This is NOT spam. This is not a joke! $?$*?",spam
"Good morning, Hi, the landlord sent an email about the building maintenance schedule. They'll be fixing the elevator on Tuesday and the water will be off for 2 hours on Wednesday. Just wanted to give you a heads up. Take care,",ham
"Dear Valued Member, Get a FREE laptop today! No purchase necessary. Simply click the link and enter your email to qualify. This exclusive offer is available for a limited time only. Hurry!",spam
"Hello, Hey, the weather forecast looks great for this weekend. Want to go hiking at the national park? I was thinking we could take the scenic trail that's about 5 miles long. Don't hesitate to reach out. Best,",ham
"Attention! You've been pre-approved for a $50,000 credit line! No credit check required. Apply now by clicking the link below. Limited spots available, first come first served! Doctor recommended. Act immediately!",spam
"TO WHOM IT MAY CONCERN, URGENT: YOUR EMAIL HAS BEEN RANDOMLY SELECTED FOR A CASH PRIZE OF $500,000. TO CLAIM YOUR WINNINGS, REPLY WITH YOUR FULL NAME, ADDRESS, AND BANK DETAILS IMMEDIATELY. DO NOT SHARE THIS EMAIL WITH ANYONE. REPLY WITH YES TO CONFIRM. THIS IS NOT A JOKE! ?!*",spam
"To Whom It May Concern, Congratulations!!! You have been selected as the winner of our international lottery. Click the link below to claim your prize of $1,000,000. This offer expires in 24 hours so act fast!!! Send your bank details. Act immediately!!!",spam
"DEAR VALUED MEMBER, AMAZING ANTI-AGING CREAM TURNS BACK THE CLOCK 20 YEARS! DERMATOLOGISTS HATE THIS ONE SIMPLE TRICK. ORDER NOW AND GET 50% OFF PLUS FREE SHIPPING! 100% GUARANTEED!",spam
"Hi there, Dear students, the midterm exam will cover chapters 1 through 7. I've uploaded a practice test on the course portal. Review sessions will be held next Tuesday and Thursday.",ham
"Hey there, Hi, just wanted to let you know that the family reunion is confirmed for August 15th. We've booked the lakehouse for the weekend. Please let everyone know and bring your favorite dish! Let's discuss this further. Talk soon,",ham
"Hi, Dear Professor, I wanted to confirm my attendance for the research seminar next week. I've prepared a brief summary of my findings so far. Would it be possible to schedule a 15-minute slot for my presentation? See you soon,",ham
"Hello, Hey, the weather forecast looks great for this weekend. Want to go hiking at the national park? I was thinking we could take the scenic trail that's about 5 miles long. Best,",ham
"Dear Customer, FINAL WARNING: Your computer has been infected with 47 viruses!!! Download our security software immediately to protect your data. Click here for a FREE emergency scan right now!!! This offer won't last long.",spam
Greetings! IMPORTANT: Your Netflix subscription payment failed. Update your billing information now to avoid service interruption. Click here to update your payment method securely. This offer won't last long. This is not a joke!,spam
"Dear User, ATTENTION: You have an unclaimed tax refund of $3,247.00! File your claim online within 48 hours or the refund will be forfeited. Click here to submit your banking details for direct deposit. Act immediately!",spam
Greetings! URGENT BUSINESS PROPOSAL: I am Dr. James from Nigeria. I have $15.5 million that I need to transfer out of the country. I will give you 30% of the total if you help me. Reply for details. This is NOT spam. Hurry!,spam
"Hi, Hey, I noticed a bug in the payment processing module. When users enter an invalid card number, the error message doesn't display correctly. I've created a ticket for it. Can you take a look? Talk soon,",ham
"Dear team, Hey, did you see the game last night? What an incredible comeback! That last-minute goal was unbelievable. We should watch the next match together at the sports bar. Let's discuss this further. Best,",ham
"HELLO, FINAL WARNING: YOUR COMPUTER HAS BEEN INFECTED WITH 47 VIRUSES! DOWNLOAD OUR SECURITY SOFTWARE IMMEDIATELY TO PROTECT YOUR DATA. CLICK HERE FOR A FREE EMERGENCY SCAN RIGHT NOW! HURRY!",spam
"Hello, Exclusive offer just for you! Get 90% off on all luxury handbags. This flash sale ends tonight at midnight. Click here to browse our collection and save big! This is NOT spam. This is not a joke!",spam
"Dear Winner, Buy discount medications online! Up to 80% off on all prescriptions. No prescription needed. Fast discreet shipping worldwide. Order now and get free bonus pills! Click here now!",spam
"Attention! BITCOIN ALERT: Invest $250 today and earn $10,000 by next week! Our AI-powered trading bot does all the work for you. Don't miss this once-in-a-lifetime opportunity! 100% guaranteed!",spam
"Hello, Lose weight fast with our revolutionary diet pill! Celebrities are raving about this amazing product. Get your 30-day supply FREE. Limited stock available! 100% guaranteed!",spam
"Dear User, FINAL WARNING: Your computer has been infected with 47 viruses! Download our security software immediately to protect your data. Click here for a FREE emergency scan right now! *!*!",spam
"Hey, Hey, thanks for the recipe you sent last week. I tried making it and it turned out great! The kids absolutely loved it. Do you have any other easy dinner ideas? Have a great day. Cheers,",ham
"Good morning, Hi, I'm dropping off the kids at school tomorrow morning. Can you pick them up at 3 PM? I have a dentist appointment that I can't reschedule. Looking forward to hearing from you. See you soon,",ham
"Hello everyone, Hi, I wanted to share this interesting article about sustainable energy. It discusses how solar panel efficiency has improved by 40% in the last decade. Thought you might find it relevant for your research. See you at the meeting.",ham
"GREETINGS!!! CONGRATULATIONS!!! YOU HAVE BEEN SELECTED AS THE WINNER OF OUR INTERNATIONAL LOTTERY. CLICK THE LINK BELOW TO CLAIM YOUR PRIZE OF $1,000,000. THIS OFFER EXPIRES IN 24 HOURS SO ACT FAST!!! WIRE TRANSFER ONLY.",spam
"Hey, Hey, did you see the game last night? What an incredible comeback! That last-minute goal was unbelievable. We should watch the next match together at the sports bar. Hope this helps. Talk soon,",ham
"DEAR LUCKY ONE, URGENT BUSINESS PROPOSAL: I AM DR. JAMES FROM NIGERIA. I HAVE $15.5 MILLION THAT I NEED TO TRANSFER OUT OF THE COUNTRY. I WILL GIVE YOU 30% OF THE TOTAL IF YOU HELP ME. REPLY FOR DETAILS.",spam
"Good morning, Dear students, the midterm exam will cover chapters 1 through 7. I've uploaded a practice test on the course portal. Review sessions will be held next Tuesday and Thursday. I appreciate your help. Best,",ham
"Dear team, Thank you for your order! Your package has been shipped and is expected to arrive by Thursday. You can track your delivery using the link in your account. If you have any questions, please contact our support team. Cheers,",ham
"Hello everyone, Hey, did you see the game last night? What an incredible comeback! That last-minute goal was unbelievable. We should watch the next match together at the sports bar. Feel free to call me.",ham
Attention! Get bigger muscles in just 7 days with our new supplement! Used by professional athletes worldwide. Buy 2 bottles get 1 FREE. No side effects guaranteed! No credit card required. This is not a joke!,spam
"Hi, the landlord sent an email about the building maintenance schedule. They'll be fixing the elevator on Tuesday and the water will be off for 2 hours on Wednesday. Just wanted to give you a heads up. Thanks,",ham
Attention! FREE trial of our premium weight loss supplement! Lose 30 pounds in 30 days guaranteed or your money back. Order now and pay only shipping and handling. Reply ASAP!,spam
"Hello, Good morning everyone. The quarterly report is ready for review. I've attached the PDF to this email. Please share your feedback by Friday end of day. Best regards,",ham
GET BIGGER MUSCLES IN JUST 7 DAYS WITH OUR NEW SUPPLEMENT! USED BY PROFESSIONAL ATHLETES WORLDWIDE. BUY 2 BOTTLES GET 1 FREE. NO SIDE EFFECTS GUARANTEED! LIMITED TIME ONLY!,spam
"DEAR LUCKY ONE, SECRET INVESTMENT STRATEGY REVEALED! WALL STREET INSIDERS DON'T WANT YOU TO KNOW THIS. TURN $100 INTO $50,000 IN JUST 30 DAYS. CLICK HERE TO LEARN THE METHOD THAT'S MAKING ORDINARY PEOPLE RICH! REPLY ASAP! *!",spam
"DEAR FRIEND, BITCOIN ALERT: INVEST $250 TODAY AND EARN $10,000 BY NEXT WEEK! OUR AI-POWERED TRADING BOT DOES ALL THE WORK FOR YOU. DON'T MISS THIS ONCE-IN-A-LIFETIME OPPORTUNITY! LIMITED TIME ONLY!",spam
GREETINGS! FREE TRIAL OF OUR PREMIUM WEIGHT LOSS SUPPLEMENT! LOSE 30 POUNDS IN 30 DAYS GUARANTEED OR YOUR MONEY BACK. ORDER NOW AND PAY ONLY SHIPPING AND HANDLING. ?**,spam
"Hello everyone, Hey! How are you doing? It's been a while since we caught up. Want to grab coffee this weekend? Let me know what works for you. Let's discuss this further. Talk soon,",ham
"Hi, I wanted to follow up on our discussion about the new project timeline. I've updated the Gantt chart with the revised milestones. Let me know if the dates work for your team. Thanks for your time. Best regards,",ham
"Hello, BITCOIN ALERT: Invest $250 today and earn $10,000 by next week! Our AI-powered trading bot does all the work for you. Don't miss this once-in-a-lifetime opportunity! Risk-free trial.",spam
"Hi, Hi class, the assignment deadline has been extended to next Wednesday. Please make sure to include proper citations and references. Office hours are available on Monday if you need help. Let's discuss this further. Cheers,",ham
"Hey there, Happy birthday! Hope you have an amazing day filled with joy and happiness. Wishing you all the best for the year ahead. Let's celebrate this weekend!",ham
LOSE WEIGHT FAST WITH OUR REVOLUTIONARY DIET PILL! CELEBRITIES ARE RAVING ABOUT THIS AMAZING PRODUCT. GET YOUR 30-DAY SUPPLY FREE. LIMITED STOCK AVAILABLE! THIS IS NOT A JOKE!,spam
"Hey there, Hey, did you see the game last night? What an incredible comeback! That last-minute goal was unbelievable. We should watch the next match together at the sports bar. Hope this helps. Best regards,",ham
"Hi there, Reminder: The office will be closed next Monday for the holiday. Please make sure all urgent tasks are completed by Friday. Enjoy the long weekend! Feel free to call me. Thanks,",ham
"Hi, Hi team, just a reminder that we have our weekly standup meeting tomorrow at 10 AM. Please prepare your status updates and any blockers you'd like to discuss. See you all in the conference room. Let's discuss this further. Cheers,",ham
"Hi all, we're organizing a team building event next Thursday. It'll be an escape room challenge followed by dinner. Please RSVP by Wednesday so I can finalize the reservation. See you soon,",ham
"Hi, Dear Professor, I wanted to confirm my attendance for the research seminar next week. I've prepared a brief summary of my findings so far. Would it be possible to schedule a 15-minute slot for my presentation? See you soon,",ham
"Good morning, Hey, do you have the notes from yesterday's lecture? I had to leave early for a doctor's appointment. I'd really appreciate it if you could share them. Let's discuss this further. Take care,",ham
"Dear User, Exclusive offer just for you! Get 90% off on all luxury handbags. This flash sale ends tonight at midnight. Click here to browse our collection and save big! Don't wait!",spam
"Hey, Thanks for your help with the client presentation yesterday. The client was really impressed with the demo. They've scheduled a follow-up meeting for next Tuesday. Take care,",ham
"DEAR CUSTOMER, CONGRATULATIONS! YOU'VE BEEN CHOSEN TO RECEIVE A BRAND NEW IPHONE 15 PRO MAX ABSOLUTELY FREE! JUST COMPLETE A SHORT SURVEY AND PROVIDE YOUR SHIPPING ADDRESS. HURRY, ONLY 10 UNITS LEFT! CLICK HERE NOW!",spam
"Hey there, Good afternoon. The server migration is scheduled for this Saturday at 2 AM. Expected downtime is approximately 4 hours. I'll send out notifications to all affected users. Cheers,",ham
GREETINGS! AMAZING ANTI-AGING CREAM TURNS BACK THE CLOCK 20 YEARS! DERMATOLOGISTS HATE THIS ONE SIMPLE TRICK. ORDER NOW AND GET 50% OFF PLUS FREE SHIPPING! WIRE TRANSFER ONLY. REPLY ASAP!,spam
"Hey there, Hi, your appointment with Dr. Smith is confirmed for next Monday at 2:30 PM. Please arrive 15 minutes early to complete the paperwork. If you need to reschedule, call us at least 24 hours in advance. Cheers,",ham
"Hello everyone, Happy birthday! Hope you have an amazing day filled with joy and happiness. Wishing you all the best for the year ahead. Let's celebrate this weekend! Thanks for your time. Best,",ham
"Dear team, Hi, I'm writing to confirm our dinner reservation for Friday at 7 PM. The restaurant is at 123 Main Street. They said they can accommodate dietary restrictions, just let them know in advance. Thanks,",ham
"Hello everyone, Dear member, our gym will be undergoing renovations starting next month. The pool area will be closed for two weeks but all other facilities remain open. We apologize for any inconvenience. Best regards,",ham
Attention! Amazing anti-aging cream turns back the clock 20 years! Dermatologists hate this one simple trick. Order now and get 50% off plus free shipping! You have been specially selected. Click here now!,spam
"To Whom It May Concern, Dear customer, your Amazon order #38291 has been placed successfully. If you did not make this purchase of $899.99, click here to cancel immediately. Your account security is our top priority. Act immediately!",spam
"Hello everyone, Hi, I've completed the code review for the API endpoints. Overall it looks great, just a few minor suggestions in the comments. Nice work on the error handling! I appreciate your help.",ham
"Good morning, Hey, thanks for the recipe you sent last week. I tried making it and it turned out great! The kids absolutely loved it. Do you have any other easy dinner ideas? Best regards,",ham
"Hi, Hey, I saw the photos from your vacation. Looks like you had an amazing time! Where exactly did you stay? I'd love to plan a similar trip. We should catch up soon and you can tell me all about it. Let me know your thoughts.",ham
"DEAR CUSTOMER, YOUR PAYPAL ACCOUNT HAS BEEN LIMITED DUE TO SUSPICIOUS ACTIVITY. PLEASE LOG IN THROUGH THE SECURE LINK BELOW TO RESTORE FULL ACCESS. IGNORING THIS NOTICE WILL RESULT IN PERMANENT ACCOUNT CLOSURE. HURRY!",spam
"Dear User, Dear Winner, we are pleased to inform you that your email won $750,000 in our annual draw. Send us your personal details to process the payment. This is a one-time opportunity, don't let it slip away! Send your bank details. 100% guaranteed!",spam
"DEAR USER, URGENT BUSINESS PROPOSAL: I AM DR. JAMES FROM NIGERIA. I HAVE $15.5 MILLION THAT I NEED TO TRANSFER OUT OF THE COUNTRY. I WILL GIVE YOU 30% OF THE TOTAL IF YOU HELP ME. REPLY FOR DETAILS. FORWARD THIS TO 10 FRIENDS. DON'T WAIT!!!",spam
"Dear Winner, ALERT: Your bank account has been compromised. Click here immediately to verify your identity and secure your account. Failure to act within 24 hours will result in account suspension. Reply with YES to confirm. Act immediately!",spam
"Hey, Good afternoon. The server migration is scheduled for this Saturday at 2 AM. Expected downtime is approximately 4 hours. I'll send out notifications to all affected users. Best,",ham
"DEAR CUSTOMER, DEAR WINNER, WE ARE PLEASED TO INFORM YOU THAT YOUR EMAIL WON $750,000 IN OUR ANNUAL DRAW. SEND US YOUR PERSONAL DETAILS TO PROCESS THE PAYMENT. THIS IS A ONE-TIME OPPORTUNITY, DON'T LET IT SLIP AWAY!!! NO CREDIT CARD REQUIRED. DON'T WAIT!!!",spam
"Dear Customer, Earn passive income of $3,000 weekly with our automated forex system. No trading experience required. Start with just $50. Join over 100,000 successful traders worldwide! Call our toll-free number now. Limited time only!",spam
"Dear Customer, Get a FREE laptop today! No purchase necessary. Simply click the link and enter your email to qualify. This exclusive offer is available for a limited time only.",spam
"Hi, Thank you for your order! Your package has been shipped and is expected to arrive by Thursday. You can track your delivery using the link in your account. If you have any questions, please contact our support team. Best regards,",ham
"Dear User, CONGRATULATIONS! You've been chosen to receive a brand new iPhone 15 Pro Max absolutely FREE! Just complete a short survey and provide your shipping address. Hurry, only 10 units left! Don't wait! !?$*$",spam
"Hello, Hey, do you have the notes from yesterday's lecture? I had to leave early for a doctor's appointment. I'd really appreciate it if you could share them. Thanks for your time. Cheers,",ham
"Dear Customer, Secret investment strategy revealed! Wall Street insiders don't want you to know this. Turn $100 into $50,000 in just 30 days. Click here to learn the method that's making ordinary people rich! This is NOT spam. Hurry!",spam
"Dear User, WARNING: Unusual sign-in activity detected on your Microsoft account. Someone tried to access your account from Russia. Click here to change your password and enable two-factor authentication. Risk-free trial. Reply ASAP! !$$*?",spam
"Hi there, Good news! The community garden project has been approved by the city council. We'll be starting the planting season next month. Volunteers can sign up at the community center. Cheers,",ham
"Hi, Hi, I'm writing to confirm our dinner reservation for Friday at 7 PM. The restaurant is at 123 Main Street. They said they can accommodate dietary restrictions, just let them know in advance. I appreciate your help. Best regards,",ham
"Dear Valued Member, URGENT BUSINESS PROPOSAL: I am Dr. James from Nigeria. I have $15.5 million that I need to transfer out of the country. I will give you 30% of the total if you help me. Reply for details. Call our toll-free number now. Hurry! ?$*$$",spam
Buy discount medications online! Up to 80% off on all prescriptions. No prescription needed. Fast discreet shipping worldwide. Order now and get free bonus pills! 100% guaranteed!,spam
"Attention! Congratulations! You have been selected as the winner of our international lottery. Click the link below to claim your prize of $1,000,000. This offer expires in 24 hours so act fast! Hurry!",spam
"Hello everyone, Hi, I wanted to share this interesting article about sustainable energy. It discusses how solar panel efficiency has improved by 40% in the last decade. Thought you might find it relevant for your research. Feel free to call me.",ham
"Hey there, Hey, just finished reading that book you recommended. It was fantastic! The plot twist at the end completely caught me off guard. Any other recommendations? See you at the meeting. Talk soon,",ham
"Dear Customer, Buy discount medications online! Up to 80% off on all prescriptions. No prescription needed. Fast discreet shipping worldwide. Order now and get free bonus pills! 100% guaranteed!",spam
"Dear team, Hi, just wanted to let you know that the family reunion is confirmed for August 15th. We've booked the lakehouse for the weekend. Please let everyone know and bring your favorite dish! Talk soon,",ham
"DEAR LUCKY ONE, IMPORTANT: YOUR NETFLIX SUBSCRIPTION PAYMENT FAILED. UPDATE YOUR BILLING INFORMATION NOW TO AVOID SERVICE INTERRUPTION. CLICK HERE TO UPDATE YOUR PAYMENT METHOD SECURELY. REPLY ASAP!",spam
"Hi there, Hey, I found that old photo album we were looking for. There are some really great pictures from our college days in there. I'll bring it over when I visit next time.",ham
"Good morning, Hi, the landlord sent an email about the building maintenance schedule. They'll be fixing the elevator on Tuesday and the water will be off for 2 hours on Wednesday. Just wanted to give you a heads up. Hope this helps. Regards,",ham
"Hi, just wanted to let you know that the family reunion is confirmed for August 15th. We've booked the lakehouse for the weekend. Please let everyone know and bring your favorite dish! Have a great day. See you soon,",ham
"Hello everyone, Hi all, we're organizing a team building event next Thursday. It'll be an escape room challenge followed by dinner. Please RSVP by Wednesday so I can finalize the reservation. I appreciate your help. Cheers,",ham
"Dear Customer, Get bigger muscles in just 7 days with our new supplement! Used by professional athletes worldwide. Buy 2 bottles get 1 FREE. No side effects guaranteed! Hurry!",spam
"Dear Friend, Last chance!!! Your exclusive membership discount expires in 1 hour. Save 95% on premium software licenses today only. This deal will NOT be repeated. Act now or regret forever!!! Forward this to 10 friends. Act immediately!!!",spam
"Hello, Get bigger muscles in just 7 days with our new supplement! Used by professional athletes worldwide. Buy 2 bottles get 1 FREE. No side effects guaranteed! Hurry!",spam
"Hey there, Good news! The community garden project has been approved by the city council. We'll be starting the planting season next month. Volunteers can sign up at the community center. Hope this helps. See you soon,",ham
"Dear Lucky One, You've been pre-approved for a $50,000 credit line! No credit check required. Apply now by clicking the link below. Limited spots available, first come first served! 100% guaranteed!",spam
"Hi, Reminder: The office will be closed next Monday for the holiday. Please make sure all urgent tasks are completed by Friday. Enjoy the long weekend! Thanks for your time. Take care,",ham
"Hello, Dear students, the midterm exam will cover chapters 1 through 7. I've uploaded a practice test on the course portal. Review sessions will be held next Tuesday and Thursday. Cheers,",ham
"TO WHOM IT MAY CONCERN, ALERT: YOUR BANK ACCOUNT HAS BEEN COMPROMISED. CLICK HERE IMMEDIATELY TO VERIFY YOUR IDENTITY AND SECURE YOUR ACCOUNT. FAILURE TO ACT WITHIN 24 HOURS WILL RESULT IN ACCOUNT SUSPENSION. THIS OFFER WON'T LAST LONG. 100% GUARANTEED!",spam
"Hi, Hey, I found that old photo album we were looking for. There are some really great pictures from our college days in there. I'll bring it over when I visit next time. Looking forward to hearing from you.",ham
"Dear Customer, AMAZING DEAL: Buy one get three FREE on all designer watches!!! Use code FREESHIP for free worldwide shipping. Shop now before stocks run out!!! Reply with YES to confirm. This is not a joke!!!",spam
"Dear team, Hey, I saw the photos from your vacation. Looks like you had an amazing time! Where exactly did you stay? I'd love to plan a similar trip. We should catch up soon and you can tell me all about it. I appreciate your help. Cheers,",ham
"Dear Valued Member, WARNING: Unusual sign-in activity detected on your Microsoft account. Someone tried to access your account from Russia. Click here to change your password and enable two-factor authentication.",spam
"Hi there, Good morning, I just wanted to thank you for helping me move last weekend. I really couldn't have done it without your help. Let me buy you lunch to say thanks. Take care,",ham
"HELLO, YOUR EMAIL ACCOUNT WILL BE DELETED IN 24 HOURS UNLESS YOU VERIFY. CLICK THE VERIFICATION LINK BELOW TO CONFIRM YOUR IDENTITY. THIS IS AN AUTOMATED MESSAGE FROM THE IT SECURITY TEAM. THIS OFFER WON'T LAST LONG. HURRY!",spam
"To Whom It May Concern, Your PayPal account has been limited due to suspicious activity. Please log in through the secure link below to restore full access. Ignoring this notice will result in permanent account closure. Send your bank details. Act immediately!",spam
"Dear team, Hi, the landlord sent an email about the building maintenance schedule. They'll be fixing the elevator on Tuesday and the water will be off for 2 hours on Wednesday. Just wanted to give you a heads up. Thanks,",ham
"Hey there, Your monthly subscription has been renewed successfully. The charge of $9.99 has been applied to your credit card. You can manage your subscription settings in your account. Take care,",ham
